order_id,customer_id,product,quantity,unit_price,total_amount,order_date,status,discount_percent,sales_rep
4643,828,Training,76,101.98,7362.96,2023-07-31,processing,5,Rep45
4644,8,Maintenance,8,468.75,3562.5,2023-12-26,processing,5,Rep29
4645,736,Hardware,31,325.95,8083.56,2023-02-12,delivered,20,Rep4
4646,520,Training,70,326.41,22848.7,2023-10-05,delivered,0,Rep4
4647,938,Consulting,25,545.0,12943.75,2023-09-09,shipped,5,Rep3
4648,45,Hardware,6,900.52,5132.96,2022-01-15,delivered,5,Rep41
4649,351,Hardware,94,861.86,68862.61,2022-05-24,delivered,15,Rep22
4650,413,Support,71,419.06,28265.6,2022-10-18,delivered,5,Rep36
4651,317,Training,84,37.53,2837.27,2023-11-05,shipped,10,Rep27
4652,222,Consulting,24,714.62,15435.79,2023-10-16,delivered,10,Rep42
4653,424,Hardware,37,938.89,31265.04,2023-11-18,pending,10,Rep19
4654,753,Consulting,43,129.88,4747.11,2023-02-25,shipped,15,Rep14
4655,997,Software License,66,372.79,20913.52,2022-11-18,delivered,15,Rep37
4656,396,Support,91,818.84,59611.55,2023-11-22,shipped,20,Rep27
4657,809,Training,2,51.36,97.58,2022-12-02,processing,5,Rep29
4658,158,Consulting,73,844.58,49323.47,2022-11-19,shipped,20,Rep17
4659,144,Software License,2,568.31,1079.79,2023-10-15,processing,5,Rep21
4660,750,Support,44,359.6,14240.16,2022-04-05,cancelled,10,Rep47
4661,465,Maintenance,17,237.55,3432.6,2022-07-22,delivered,15,Rep3
4662,72,Support,19,936.36,16901.3,2022-10-07,shipped,5,Rep4
4663,634,Training,6,549.67,2803.32,2022-07-09,processing,15,Rep10
4664,605,Hardware,19,130.64,2358.05,2022-07-03,cancelled,5,Rep24
4665,776,Consulting,40,893.57,28594.24,2023-10-16,processing,20,Rep10
4666,622,Maintenance,48,42.61,1636.22,2022-06-20,shipped,20,Rep26
4667,571,Support,4,466.26,1492.03,2022-05-17,delivered,20,Rep22
4668,618,Software License,70,473.16,29809.08,2022-07-22,processing,10,Rep49
4669,413,Training,88,627.47,46934.76,2023-05-26,pending,15,Rep33
4670,319,Support,52,436.63,19299.05,2022-06-09,delivered,15,Rep39
4671,705,Hardware,29,437.12,10141.18,2022-11-13,pending,20,Rep41
4672,216,Hardware,53,510.5,27056.5,2022-11-13,shipped,0,Rep34
4673,344,Hardware,24,340.86,7771.61,2022-12-01,delivered,5,Rep37
4674,812,Consulting,49,386.52,17992.51,2023-05-04,processing,5,Rep50
4675,336,Training,95,816.47,73686.42,2022-05-27,delivered,5,Rep41
4676,736,Training,70,821.84,54652.36,2022-11-08,cancelled,5,Rep31
4677,746,Maintenance,35,472.85,15722.26,2022-02-26,processing,5,Rep17
4678,258,Training,54,403.78,19623.71,2023-10-16,pending,10,Rep7
4679,614,Maintenance,96,392.47,37677.12,2022-11-02,cancelled,0,Rep25
4680,406,Consulting,65,815.62,42412.24,2023-06-10,delivered,20,Rep45
4681,979,Training,79,967.3,68775.03,2023-06-19,shipped,10,Rep39
4682,911,Software License,97,253.35,22117.46,2022-09-18,cancelled,10,Rep6
4683,981,Training,80,710.2,56816.0,2023-06-17,delivered,0,Rep15
4684,307,Support,7,851.59,5663.07,2023-11-15,cancelled,5,Rep45
4685,241,Software License,70,255.1,17857.0,2023-11-03,pending,0,Rep26
4686,759,Consulting,35,474.23,16598.05,2023-08-17,cancelled,0,Rep9
4687,853,Consulting,64,965.9,58726.72,2023-10-23,cancelled,5,Rep41
4688,565,Software License,12,778.14,8870.8,2023-09-17,processing,5,Rep2
4689,395,Consulting,13,506.16,6251.08,2022-03-20,shipped,5,Rep2
4690,643,Consulting,31,584.14,17202.92,2022-01-07,shipped,5,Rep14
4691,951,Consulting,32,815.55,24792.72,2022-03-16,delivered,5,Rep44
4692,299,Software License,76,557.78,40271.72,2022-03-10,pending,5,Rep32
4693,188,Consulting,16,553.77,7531.27,2022-02-16,delivered,15,Rep12
4694,854,Software License,24,626.2,15028.8,2022-02-05,cancelled,0,Rep16
4695,680,Training,63,639.25,32218.2,2022-04-11,delivered,20,Rep45
4696,15,Software License,90,15.65,1126.8,2023-12-07,pending,20,Rep41
4697,975,Training,49,870.13,40504.55,2022-03-23,processing,5,Rep19
4698,543,Consulting,33,991.28,27805.4,2022-11-13,cancelled,15,Rep8
4699,936,Software License,41,291.83,10768.53,2023-01-17,delivered,10,Rep28
4700,119,Software License,60,976.61,46877.28,2023-09-26,pending,20,Rep29
4701,137,Training,19,537.71,10216.49,2022-01-12,processing,0,Rep17
4702,48,Hardware,31,660.22,20466.82,2022-02-24,cancelled,0,Rep35
4703,290,Maintenance,92,572.22,50012.03,2022-07-26,pending,5,Rep14
4704,116,Training,86,684.45,52976.43,2022-06-21,pending,10,Rep39
4705,220,Consulting,34,700.92,22639.72,2023-12-29,cancelled,5,Rep9
4706,754,Support,24,714.28,16285.58,2023-12-01,delivered,5,Rep24
4707,672,Software License,21,97.38,2044.98,2022-06-01,pending,0,Rep28
4708,578,Support,93,297.23,26260.27,2023-04-24,cancelled,5,Rep11
4709,506,Maintenance,4,110.5,375.7,2023-01-31,pending,15,Rep29
4710,114,Software License,56,987.34,44232.83,2023-06-02,delivered,20,Rep27
4711,976,Hardware,1,187.72,168.95,2022-05-19,pending,10,Rep13
4712,407,Support,97,177.59,16364.92,2023-06-04,delivered,5,Rep50
4713,175,Consulting,6,618.64,3711.84,2022-01-17,shipped,0,Rep31
4714,827,Support,27,644.31,15656.73,2023-12-04,pending,10,Rep44
4715,370,Consulting,10,612.25,6122.5,2022-01-13,shipped,0,Rep4
4716,351,Software License,58,329.13,19089.54,2023-11-12,shipped,0,Rep34
4717,514,Support,21,552.27,9858.02,2022-09-23,delivered,15,Rep29
4718,239,Training,65,258.0,13416.0,2022-03-05,delivered,20,Rep32
4719,752,Software License,72,658.5,47412.0,2022-02-20,processing,0,Rep42
4720,403,Support,85,301.17,23039.51,2023-04-06,pending,10,Rep33
4721,330,Support,92,896.84,70132.89,2022-08-26,pending,15,Rep11
4722,172,Training,83,598.99,47230.36,2023-03-29,delivered,5,Rep47
4723,562,Consulting,73,35.54,2464.7,2022-05-21,cancelled,5,Rep9
4724,370,Software License,12,753.89,8594.35,2022-01-12,pending,5,Rep17
4725,438,Consulting,50,538.82,21552.8,2022-01-29,pending,20,Rep39
4726,373,Software License,23,309.82,6413.27,2022-02-10,delivered,10,Rep5
4727,691,Training,82,716.12,49913.56,2022-03-09,shipped,15,Rep5
4728,472,Software License,86,398.95,30878.73,2022-04-01,cancelled,10,Rep29
4729,447,Hardware,72,411.48,29626.56,2023-08-04,processing,0,Rep11
4730,850,Software License,58,740.89,42971.62,2022-09-18,cancelled,0,Rep20
4731,305,Hardware,88,89.45,6297.28,2023-10-12,processing,20,Rep43
4732,124,Hardware,8,914.77,6586.34,2023-06-18,pending,10,Rep22
4733,417,Training,89,408.1,30872.76,2023-12-17,delivered,15,Rep5
4734,882,Support,17,275.29,4679.93,2023-08-22,delivered,0,Rep7
4735,40,Hardware,20,792.25,13468.25,2023-05-11,delivered,15,Rep20
4736,77,Training,60,760.8,43365.6,2022-12-06,pending,5,Rep10
4737,211,Hardware,1,259.07,246.12,2023-11-13,shipped,5,Rep20
4738,517,Consulting,57,465.84,23897.59,2023-04-08,processing,10,Rep13
4739,61,Hardware,46,639.75,23542.8,2022-06-02,processing,20,Rep18
4740,578,Hardware,61,786.0,38356.8,2023-06-21,shipped,20,Rep32
4741,470,Consulting,80,611.61,46482.36,2022-06-28,processing,5,Rep41
4742,718,Training,88,630.75,49955.4,2022-12-14,processing,10,Rep2
4743,249,Hardware,65,406.88,25124.84,2023-09-20,delivered,5,Rep46
4744,820,Hardware,40,768.13,24580.16,2023-09-13,shipped,20,Rep19
4745,139,Maintenance,59,255.98,14347.68,2022-09-30,cancelled,5,Rep21
4746,816,Maintenance,45,139.56,5024.16,2023-02-07,processing,20,Rep5
4747,751,Hardware,54,664.9,34109.37,2023-07-21,delivered,5,Rep10
4748,255,Support,29,832.13,24131.77,2023-04-30,shipped,0,Rep25
4749,162,Software License,14,416.9,5544.77,2023-10-08,processing,5,Rep18
4750,120,Support,89,878.75,70387.88,2022-03-02,pending,10,Rep26
4751,201,Support,89,985.1,74522.82,2023-12-08,processing,15,Rep14
4752,176,Hardware,72,425.39,29096.68,2023-02-15,processing,5,Rep24
4753,33,Support,36,273.68,9852.48,2023-04-16,shipped,0,Rep48
4754,966,Support,27,278.19,7135.57,2023-10-31,shipped,5,Rep6
4755,108,Training,44,272.49,10790.6,2022-03-21,cancelled,10,Rep19
4756,341,Training,83,295.93,19649.75,2023-08-05,pending,20,Rep35
4757,184,Maintenance,99,307.25,24334.2,2022-11-03,processing,20,Rep8
4758,77,Consulting,80,120.13,8649.36,2023-01-11,delivered,10,Rep49
4759,658,Hardware,23,903.05,18693.13,2023-05-18,delivered,10,Rep12
4760,611,Hardware,57,181.79,9843.93,2023-08-24,delivered,5,Rep21
4761,668,Hardware,80,533.03,38378.16,2022-08-08,delivered,10,Rep49
4762,584,Software License,47,247.47,11631.09,2023-10-23,pending,0,Rep30
4763,829,Software License,34,374.9,10197.28,2022-11-20,pending,20,Rep15
4764,492,Hardware,23,918.23,21119.29,2022-10-12,processing,0,Rep22
4765,833,Hardware,22,267.47,5884.34,2023-04-22,processing,0,Rep2
4766,94,Consulting,33,410.46,12867.92,2023-05-31,shipped,5,Rep48
4767,548,Maintenance,88,827.63,69189.87,2023-05-05,delivered,5,Rep20
4768,763,Software License,82,80.3,5596.91,2022-07-30,shipped,15,Rep1
4769,431,Maintenance,96,594.43,57065.28,2023-03-12,pending,0,Rep25
4770,642,Training,32,752.45,19262.72,2023-09-02,shipped,20,Rep7
4771,819,Software License,67,913.73,61219.91,2022-05-31,cancelled,0,Rep25
4772,10,Training,10,851.01,7233.59,2022-12-13,shipped,15,Rep6
4773,596,Software License,14,116.41,1466.77,2022-12-25,processing,10,Rep1
4774,745,Consulting,11,421.16,4169.48,2022-05-23,pending,10,Rep49
4775,192,Training,22,562.34,9897.18,2022-02-23,cancelled,20,Rep27
4776,986,Consulting,82,142.33,11671.06,2023-06-08,processing,0,Rep36
4777,910,Software License,34,750.06,20401.63,2023-02-05,cancelled,20,Rep19
4778,381,Software License,60,622.29,29869.92,2022-05-25,delivered,20,Rep39
4779,771,Training,65,876.35,56962.75,2023-10-14,processing,0,Rep4
4780,70,Support,11,285.48,2983.27,2023-10-25,shipped,5,Rep17
4781,15,Maintenance,61,230.61,13363.85,2023-02-06,delivered,5,Rep16
4782,865,Hardware,55,77.05,3390.2,2023-12-24,shipped,20,Rep24
4783,532,Maintenance,42,742.47,28065.37,2022-06-23,cancelled,10,Rep30
4784,676,Training,90,442.45,31856.4,2022-11-28,delivered,20,Rep33
4785,608,Consulting,4,346.61,1178.47,2022-06-24,delivered,15,Rep37
4786,676,Hardware,83,539.3,38047.61,2023-04-26,processing,15,Rep29
4787,17,Training,40,722.69,28907.6,2023-03-21,pending,0,Rep24
4788,224,Hardware,35,732.47,25636.45,2023-08-24,cancelled,0,Rep21
4789,791,Support,30,574.1,15500.7,2022-01-05,processing,10,Rep28
4790,896,Consulting,68,362.01,20924.18,2022-01-27,cancelled,15,Rep40
4791,987,Training,55,719.52,33637.56,2023-10-10,cancelled,15,Rep14
4792,315,Maintenance,60,908.13,54487.8,2023-01-01,delivered,0,Rep32
4793,866,Software License,22,96.2,1693.12,2022-12-01,pending,20,Rep19
4794,399,Consulting,85,145.41,11123.86,2022-05-13,shipped,10,Rep7
4795,24,Consulting,36,351.78,12664.08,2023-06-24,shipped,0,Rep33
4796,806,Hardware,82,241.79,17844.1,2022-12-24,delivered,10,Rep16
4797,162,Support,83,251.73,16714.87,2022-12-11,delivered,20,Rep22
4798,843,Training,93,895.56,74958.37,2022-02-08,shipped,10,Rep30
4799,498,Support,72,814.29,55697.44,2022-08-17,shipped,5,Rep22
4800,175,Consulting,43,938.83,36332.72,2022-03-19,cancelled,10,Rep27
4801,813,Hardware,82,60.86,4491.47,2023-04-14,delivered,10,Rep50
4802,873,Consulting,62,593.1,29417.76,2022-06-23,processing,20,Rep18
4803,703,Training,42,878.6,29520.96,2023-07-31,processing,20,Rep26
4804,261,Maintenance,75,950.71,57042.6,2023-05-24,cancelled,20,Rep4
4805,62,Consulting,86,521.84,44878.24,2022-05-26,shipped,0,Rep29
4806,61,Hardware,34,762.01,20726.67,2022-01-01,shipped,20,Rep46
4807,964,Consulting,37,152.07,5063.93,2022-03-26,cancelled,10,Rep31
4808,227,Maintenance,70,347.3,19448.8,2022-11-24,processing,20,Rep31
4809,723,Consulting,43,169.41,6191.94,2023-01-20,shipped,15,Rep5
4810,134,Maintenance,56,750.36,37818.14,2022-11-16,pending,10,Rep4
4811,363,Consulting,3,403.89,1151.09,2023-06-08,processing,5,Rep17
4812,79,Software License,68,602.83,34843.57,2023-02-22,cancelled,15,Rep13
4813,148,Hardware,23,654.2,12037.28,2023-04-05,shipped,20,Rep13
4814,224,Maintenance,65,50.66,2634.32,2023-11-06,pending,20,Rep5
4815,88,Training,7,992.46,6599.86,2023-05-08,processing,5,Rep4
4816,835,Support,38,288.56,9868.75,2023-06-01,cancelled,10,Rep16
4817,669,Training,7,668.32,3742.59,2023-03-06,pending,20,Rep13
4818,228,Training,71,544.88,38686.48,2022-03-31,processing,0,Rep3
4819,247,Training,63,727.62,38964.05,2023-08-18,delivered,15,Rep30
4820,466,Consulting,54,348.65,16003.03,2023-04-20,delivered,15,Rep20
4821,357,Support,43,621.31,25380.51,2023-01-01,pending,5,Rep17
4822,114,Hardware,43,807.86,33001.08,2023-06-01,shipped,5,Rep23
4823,111,Software License,18,388.0,5587.2,2022-04-24,processing,20,Rep21
4824,211,Consulting,7,541.98,3604.17,2023-01-16,processing,5,Rep45
4825,194,Maintenance,11,213.72,2115.83,2022-09-13,pending,10,Rep42
4826,323,Support,96,787.61,75610.56,2023-06-17,delivered,0,Rep10
4827,257,Software License,56,147.23,8244.88,2023-01-21,delivered,0,Rep25
4828,289,Maintenance,14,326.63,4115.54,2023-03-27,pending,10,Rep20
4829,489,Training,21,116.29,2197.88,2023-06-04,delivered,10,Rep36
4830,753,Support,85,144.45,10436.51,2022-09-08,cancelled,15,Rep16
4831,179,Hardware,37,63.14,2102.56,2022-02-25,cancelled,10,Rep31
4832,354,Consulting,86,43.24,3346.78,2022-06-22,processing,10,Rep33
4833,212,Training,60,770.73,41619.42,2023-09-27,processing,10,Rep35
4834,550,Support,68,986.5,53665.6,2022-07-05,cancelled,20,Rep6
4835,686,Maintenance,76,954.18,58014.14,2023-08-29,shipped,20,Rep23
4836,394,Maintenance,93,340.48,31664.64,2022-03-26,cancelled,0,Rep48
4837,718,Hardware,36,320.43,10381.93,2023-12-25,delivered,10,Rep20
4838,258,Support,19,245.87,4671.53,2023-03-19,cancelled,0,Rep2
4839,75,Support,22,310.13,5458.29,2022-09-22,processing,20,Rep25
4840,552,Support,43,263.09,11312.87,2023-05-23,pending,0,Rep33
4841,482,Training,77,690.62,53177.74,2023-08-26,pending,0,Rep44
4842,385,Training,6,751.12,4281.38,2022-11-05,cancelled,5,Rep28
4843,147,Maintenance,44,904.66,31844.03,2023-05-17,processing,20,Rep45
4844,59,Maintenance,40,669.37,22758.58,2022-01-29,delivered,15,Rep46
4845,849,Maintenance,64,248.9,15929.6,2022-02-03,delivered,0,Rep44
4846,109,Training,13,229.34,2981.42,2022-09-12,shipped,0,Rep48
4847,602,Hardware,17,803.87,11615.92,2023-05-15,pending,15,Rep18
4848,493,Support,23,492.92,10770.3,2022-12-25,shipped,5,Rep46
4849,729,Maintenance,26,870.51,19238.27,2023-05-30,cancelled,15,Rep32
4850,921,Hardware,44,921.22,40533.68,2023-12-05,shipped,0,Rep28
4851,534,Hardware,9,354.05,3186.45,2023-02-05,delivered,0,Rep45
4852,374,Training,87,422.24,31224.65,2022-11-29,delivered,15,Rep36
4853,913,Support,6,570.02,3249.11,2023-08-20,delivered,5,Rep25
4854,418,Maintenance,2,348.22,626.8,2022-09-14,shipped,10,Rep8
4855,424,Software License,10,226.89,2042.01,2023-12-14,cancelled,10,Rep27
4856,192,Consulting,34,907.24,24676.93,2022-07-12,pending,20,Rep10
4857,405,Hardware,52,76.7,3988.4,2023-01-18,processing,0,Rep10
4858,727,Training,73,456.54,26661.94,2023-10-19,shipped,20,Rep49
4859,899,Training,75,491.22,29473.2,2023-12-18,shipped,20,Rep31
4860,772,Hardware,81,610.45,46974.13,2023-08-08,delivered,5,Rep6
4861,436,Consulting,8,354.03,2832.24,2023-08-09,delivered,0,Rep17
4862,210,Training,74,876.3,61603.89,2023-12-27,processing,5,Rep49
4863,834,Hardware,94,87.8,7840.54,2022-12-22,shipped,5,Rep16
4864,964,Software License,18,487.85,7025.04,2022-01-05,delivered,20,Rep46
4865,114,Training,50,211.76,8470.4,2022-01-11,pending,20,Rep6
4866,846,Hardware,55,251.28,11056.32,2023-08-08,pending,20,Rep24
4867,355,Consulting,50,14.39,683.52,2023-11-15,processing,5,Rep13
4868,424,Consulting,45,423.01,17131.91,2022-01-13,processing,10,Rep32
4869,383,Training,80,734.1,46982.4,2023-04-11,processing,20,Rep34
4870,820,Software License,1,801.27,801.27,2022-11-13,pending,0,Rep14
4871,481,Consulting,3,225.82,609.71,2022-06-13,processing,10,Rep50
4872,179,Maintenance,57,311.56,16870.97,2023-06-21,delivered,5,Rep48
4873,131,Maintenance,93,236.98,18733.27,2022-11-29,shipped,15,Rep6
4874,571,Hardware,89,755.27,63858.08,2022-04-29,pending,5,Rep35
4875,704,Training,87,706.53,55321.3,2022-01-04,cancelled,10,Rep33
4876,423,Consulting,85,76.44,6172.53,2023-11-14,shipped,5,Rep42
4877,896,Software License,91,111.94,8149.23,2023-11-12,processing,20,Rep49
4878,478,Training,78,39.72,2633.44,2022-03-22,processing,15,Rep28
4879,403,Consulting,51,654.42,30037.88,2023-01-30,cancelled,10,Rep31
4880,520,Software License,84,253.8,19187.28,2022-06-29,delivered,10,Rep38
4881,287,Support,2,200.57,320.91,2023-06-12,delivered,20,Rep4
4882,684,Maintenance,77,285.3,20869.69,2022-06-27,pending,5,Rep32
4883,224,Support,82,691.61,53876.42,2023-01-05,pending,5,Rep10
4884,257,Maintenance,44,134.88,5341.25,2023-12-29,delivered,10,Rep27
4885,851,Software License,75,635.05,45247.31,2023-04-08,pending,5,Rep4
4886,413,Hardware,59,559.89,33033.51,2023-01-14,delivered,0,Rep9
4887,879,Training,43,160.25,6201.68,2023-12-19,cancelled,10,Rep35
4888,74,Hardware,46,168.37,6196.02,2023-09-11,cancelled,20,Rep16
4889,515,Consulting,1,907.87,817.08,2023-06-04,pending,10,Rep8
4890,602,Training,57,501.69,22877.06,2022-10-11,shipped,20,Rep6
4891,410,Maintenance,11,414.13,3872.12,2022-09-09,shipped,15,Rep27
4892,141,Hardware,22,959.22,21102.84,2022-12-21,delivered,0,Rep37
4893,336,Maintenance,35,711.35,24897.25,2023-11-03,cancelled,0,Rep9
4894,313,Hardware,34,584.6,18882.58,2023-07-31,shipped,5,Rep43
4895,759,Support,59,485.46,24345.82,2022-09-20,delivered,15,Rep5
4896,941,Hardware,69,845.8,52524.18,2022-09-01,shipped,10,Rep2
4897,725,Hardware,12,700.47,7565.08,2022-02-04,cancelled,10,Rep47
4898,763,Training,66,195.63,10329.26,2023-02-14,processing,20,Rep45
4899,997,Maintenance,98,370.95,34535.44,2023-10-29,cancelled,5,Rep25
4900,946,Software License,75,782.4,55746.0,2022-01-16,pending,5,Rep41
4901,32,Training,50,115.02,5463.45,2023-04-16,shipped,5,Rep27
4902,723,Hardware,64,539.56,32805.25,2022-02-05,delivered,5,Rep1
4903,144,Software License,29,927.15,21509.88,2023-11-16,processing,20,Rep36
4904,967,Software License,21,21.29,357.67,2022-04-13,cancelled,20,Rep28
4905,873,Training,55,978.72,51138.12,2023-02-10,delivered,5,Rep2
4906,663,Training,29,302.29,7013.13,2022-07-24,shipped,20,Rep15
4907,371,Training,62,10.95,543.12,2023-01-20,pending,20,Rep41
4908,3,Support,52,662.76,29293.99,2023-12-15,shipped,15,Rep19
4909,604,Training,63,483.53,27416.15,2022-07-18,shipped,10,Rep26
4910,207,Hardware,32,85.14,2179.58,2023-04-07,shipped,20,Rep1
4911,969,Maintenance,44,277.84,9779.97,2023-08-28,delivered,20,Rep42
4912,508,Maintenance,31,721.49,20129.57,2023-06-30,pending,10,Rep34
4913,440,Hardware,16,67.55,972.72,2023-05-30,processing,10,Rep14
4914,140,Hardware,23,428.2,9356.17,2022-04-07,delivered,5,Rep21
4915,508,Hardware,7,689.56,4344.23,2022-10-06,cancelled,10,Rep34
4916,314,Software License,12,781.78,9381.36,2022-02-22,delivered,0,Rep21
4917,807,Training,99,735.98,72862.02,2023-09-15,pending,0,Rep5
4918,688,Software License,5,456.24,1824.96,2023-08-17,cancelled,20,Rep21
4919,402,Training,98,712.0,59309.6,2022-09-21,shipped,15,Rep19
4920,865,Training,97,576.73,55942.81,2022-09-07,cancelled,0,Rep36
4921,283,Software License,27,116.24,2824.63,2023-09-11,cancelled,10,Rep37
4922,510,Software License,68,226.84,14653.86,2023-01-23,pending,5,Rep1
4923,301,Consulting,85,546.15,44101.61,2022-12-25,shipped,5,Rep23
4924,70,Software License,12,966.81,11601.72,2023-10-08,cancelled,0,Rep13
4925,616,Support,96,24.26,2212.51,2022-12-28,shipped,5,Rep43
4926,290,Software License,24,320.38,6151.3,2023-08-15,delivered,20,Rep40
4927,38,Maintenance,88,235.99,19728.76,2023-08-27,processing,5,Rep36
4928,727,Training,87,424.55,31395.47,2023-07-10,delivered,15,Rep28
4929,648,Training,22,843.13,14839.09,2022-02-07,cancelled,20,Rep21
4930,916,Consulting,100,949.5,94950.0,2022-03-14,shipped,0,Rep42
4931,578,Hardware,61,554.61,28756.53,2022-08-06,cancelled,15,Rep19
4932,686,Maintenance,84,202.48,17008.32,2022-10-25,cancelled,0,Rep33
4933,418,Consulting,21,693.68,13838.92,2022-07-21,cancelled,5,Rep41
4934,894,Maintenance,58,708.59,34933.49,2023-10-01,processing,15,Rep49
4935,249,Hardware,22,878.68,19330.96,2023-01-27,delivered,0,Rep23
4936,573,Software License,71,332.45,22423.75,2022-11-13,processing,5,Rep7
4937,833,Training,66,420.81,23607.44,2022-03-21,shipped,15,Rep29
4938,863,Training,64,80.76,4134.91,2023-02-20,processing,20,Rep36
4939,139,Software License,30,68.48,1643.52,2023-09-14,processing,20,Rep29
4940,824,Training,35,43.16,1208.48,2022-11-24,cancelled,20,Rep49
4941,244,Maintenance,2,217.12,369.1,2022-07-10,pending,15,Rep29
4942,543,Training,15,598.69,8082.32,2023-05-16,processing,10,Rep49
